id,IDEventType,EventKey,EventCategory,EventSubcategory,PBGID,CivilizationAttributeName,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
174,173,Action,upgradeEconResourceWoodFellRate1Sul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
175,174,Action,upgradeEconResourceWoodHarvestRate2,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
176,175,Action,upgradeEconResourceWoodHarvestRate2,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
177,176,Action,upgradeEconResourceWoodHarvestRate2,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
178,177,Action,upgradeEconResourceWoodHarvestRate2,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
179,178,Action,upgradeEconResourceWoodHarvestRate2,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
180,179,Action,upgradeEconResourceWoodHarvestRate2,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
181,180,Action,upgradeEconResourceWoodHarvestRate2,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
182,181,Action,upgradeEconResourceWoodHarvestRate2,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
183,182,Action,upgradeEconResourceWoodHarvestRate2,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
184,183,Action,upgradeEconResourceWoodHarvestRate2ImprovedMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
185,184,Action,upgradeEconResourceWoodHarvestRate2Jpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
186,185,Action,upgradeEconResourceWoodHarvestRate2KuraJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
187,186,Action,upgradeEconResourceWoodHarvestRate2Sul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
188,187,Action,upgradeEconResourceWoodHarvestRate3,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
189,188,Action,upgradeEconResourceWoodHarvestRate3,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
190,189,Action,upgradeEconResourceWoodHarvestRate3,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
191,190,Action,upgradeEconResourceWoodHarvestRate3,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
192,191,Action,upgradeEconResourceWoodHarvestRate3,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
193,192,Action,upgradeEconResourceWoodHarvestRate3,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
194,193,Action,upgradeEconResourceWoodHarvestRate3,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
195,194,Action,upgradeEconResourceWoodHarvestRate3,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
196,195,Action,upgradeEconResourceWoodHarvestRate3,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
197,196,Action,upgradeEconResourceWoodHarvestRate3Jpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
198,197,Action,upgradeEconResourceWoodHarvestRate3KuraJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
199,198,Action,upgradeEconResourceWoodHarvestRate3Sul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
200,199,Action,upgradeEconResourceWoodHarvestRate4,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
201,200,Action,upgradeEconResourceWoodHarvestRate4,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
202,201,Action,upgradeEconResourceWoodHarvestRate4,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
203,202,Action,upgradeEconResourceWoodHarvestRate4,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
204,203,Action,upgradeEconResourceWoodHarvestRate4,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
205,204,Action,upgradeEconResourceWoodHarvestRate4,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
206,205,Action,upgradeEconResourceWoodHarvestRate4,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
207,206,Action,upgradeEconResourceWoodHarvestRate4,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
208,207,Action,upgradeEconResourceWoodHarvestRate4Jpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
209,208,Action,upgradeEconResourceWoodHarvestRate4KuraJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
210,209,Action,upgradeEconResourceWoodHarvestRate4Sul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
211,210,Action,upgradeEconVillagerHuntingGear1,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
212,211,Action,upgradeEconVillagerHuntingGear1,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
213,212,Action,upgradeEconVillagerHuntingGear1,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
214,213,Action,upgradeEconVillagerHuntingGear1,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
215,214,Action,upgradeEconVillagerHuntingGear1,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
216,215,Action,upgradeEconVillagerHuntingGear1ImprovedMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
217,216,Action,upgradeEconVillagerHuntingGear1Mon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
218,217,Action,upgradeEconVillagerHuntingGear1Sul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
219,218,Action,upgradeEliteArmyTacticsJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
220,219,Action,upgradeEnlistmentIncentivesFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
221,220,Action,upgradeEnlistmentIncentivesFreHa01,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
222,221,Action,upgradeFarmImprovedEnclosuresEng,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
223,222,Action,upgradeGunpowderDamageChiHa01,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
224,223,Action,upgradeHippodromeCataphractByz,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
225,224,Action,upgradeHippodromeHorsemanByz,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
226,225,Action,upgradeHippodromeScoutByz,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
227,226,Action,upgradeHouseVisionByz,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
228,227,Action,upgradeImprovedSwordsSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
229,228,Action,upgradeInfantryKillBonusAbbHa01,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
230,229,Action,upgradeKaburyaArrowJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
231,230,Action,upgradeKeepCannon,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
232,231,Action,upgradeKeepCannon,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
233,232,Action,upgradeKeepCannon,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
234,233,Action,upgradeKeepCannon,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
235,234,Action,upgradeKeepCannon,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
236,235,Action,upgradeKeepCannon,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
237,236,Action,upgradeKeepCannon,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
238,237,Action,upgradeKeepCompanionUpgradeFreHa01,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
239,238,Action,upgradeKeepSpringald,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
240,239,Action,upgradeKeepSpringald,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
241,240,Action,upgradeKeepSpringald,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
242,241,Action,upgradeKeepSpringald,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
243,242,Action,upgradeKeepSpringald,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
244,243,Action,upgradeKeepSpringald,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
245,244,Action,upgradeKhanSignalArrowImprovedMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
246,245,Action,upgradeKhanSignalArrowMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
247,246,Action,upgradeLancerHealingMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
248,247,Action,upgradeLandmarkCavalryBloodlineFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
249,248,Action,upgradeLandmarkCavalryCantledSaddleFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
250,249,Action,upgradeLandmarkEnlistmentIncentivesFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
251,250,Action,upgradeLandmarkForceMarchSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
252,251,Action,upgradeLandmarkHeartyRationsSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
253,252,Action,upgradeLandmarkHousePopcapSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
254,253,Action,upgradeLandmarkKeepDefenseSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
255,254,Action,upgradeLandmarkMahoutsSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
256,255,Action,upgradeLandmarkMarketTrickleFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
257,256,Action,upgradeLandmarkMosqueHealSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
258,257,Action,upgradeLandmarkPaiksSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
259,258,Action,upgradeLandmarkRangedCrossbowDrillsFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
260,259,Action,upgradeLandmarkRangedCrossbowStirrupsFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
261,260,Action,upgradeLandmarkScholarSightRangeSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
262,261,Action,upgradeLandmarkScholarSpeedSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
263,262,Action,upgradeLandmarkSiegeElephantSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
264,263,Action,upgradeLibraryCrossbowUpgrade,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
265,264,Action,upgradeLibraryImprovedOfficials,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
266,265,Action,upgradeLibraryUnfailingGrit,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
267,266,Action,upgradeLongSpearJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
268,267,Action,upgradeMamelukeDamageAbb,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
269,268,Action,upgradeManatarmsEliteArmyTactics,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
270,269,Action,upgradeManatarmsEliteArmyTactics,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
271,270,Action,upgradeManatarmsEliteArmyTactics,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
272,271,Action,upgradeManatarmsEliteArmyTactics,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
273,272,Action,upgradeManatarmsEliteArmyTactics,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
274,273,Action,upgradeManatarmsEliteArmyTacticsSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
275,274,Action,upgradeMangudaiWeaponDamageImprovedMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
276,275,Action,upgradeMangudaiWeaponDamageMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
277,276,Action,upgradeMarketTrickleFre,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
278,277,Action,upgradeMarketTrickleFre,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
279,278,Action,upgradeMarudoArmorJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
280,279,Action,upgradeMeleeArmorI,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
281,280,Action,upgradeMeleeArmorI,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
282,281,Action,upgradeMeleeArmorI,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
283,282,Action,upgradeMeleeArmorI,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
284,283,Action,upgradeMeleeArmorI,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
285,284,Action,upgradeMeleeArmorI,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
286,285,Action,upgradeMeleeArmorI,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
287,286,Action,upgradeMeleeArmorI,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
288,287,Action,upgradeMeleeArmorI,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
289,288,Action,upgradeMeleeArmorI,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
290,289,Action,upgradeMeleeArmorISul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
291,290,Action,upgradeMeleeArmorIi,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
292,291,Action,upgradeMeleeArmorIi,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
293,292,Action,upgradeMeleeArmorIi,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
294,293,Action,upgradeMeleeArmorIi,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
295,294,Action,upgradeMeleeArmorIi,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
296,295,Action,upgradeMeleeArmorIi,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
297,296,Action,upgradeMeleeArmorIi,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
298,297,Action,upgradeMeleeArmorIi,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
299,298,Action,upgradeMeleeArmorIi,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
300,299,Action,upgradeMeleeArmorIiSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
301,300,Action,upgradeMeleeArmorIii,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
302,301,Action,upgradeMeleeArmorIii,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
303,302,Action,upgradeMeleeArmorIii,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
304,303,Action,upgradeMeleeArmorIii,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
305,304,Action,upgradeMeleeArmorIii,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
306,305,Action,upgradeMeleeArmorIii,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
307,306,Action,upgradeMeleeArmorIii,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
308,307,Action,upgradeMeleeArmorIii,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
309,308,Action,upgradeMeleeArmorIiiMon,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
310,309,Action,upgradeMeleeArmorIiiSul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
311,310,Action,upgradeMeleeDamageI,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
312,311,Action,upgradeMeleeDamageI,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
313,312,Action,upgradeMeleeDamageI,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
314,313,Action,upgradeMeleeDamageI,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
315,314,Action,upgradeMeleeDamageI,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
316,315,Action,upgradeMeleeDamageI,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
317,316,Action,upgradeMeleeDamageI,,,french_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
318,317,Action,upgradeMeleeDamageI,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
319,318,Action,upgradeMeleeDamageI,,,mongol,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
320,319,Action,upgradeMeleeDamageIJpn,,,japanese,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
321,320,Action,upgradeMeleeDamageISul,,,sultanate,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
322,321,Action,upgradeMeleeDamageIi,,,abbasid,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
323,322,Action,upgradeMeleeDamageIi,,,abbasid_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
324,323,Action,upgradeMeleeDamageIi,,,byzantine,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
325,324,Action,upgradeMeleeDamageIi,,,chinese_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
326,325,Action,upgradeMeleeDamageIi,,,english,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
327,326,Action,upgradeMeleeDamageIi,,,french,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
328,327,Action,upgradeMeleeDamageIi,,,hre_ha_01,v4.0.0-build:2638,,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
