id,IDObjectType,PBGID,Category,SubCategory,Religious,Infantry,Cavalry,Villager,Siege,Ranged,Melee,Military,Civilian,Unit,Building,Technology,Ability,Gunpowder,Camel,Archer,Ship,Incendiary,Springald,Warship,Khaganate,Mixed,Elephand,Battle,Monk,Hero,Force,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
155,154,2082042,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
156,155,187694,Technology,N/A,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
157,156,187702,Technology,N/A,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
158,157,2140681,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
159,158,2127511,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
160,159,128447,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
161,160,181948,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
162,161,9000912,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
163,162,130773,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
164,163,133455,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
165,164,136043,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
166,165,137559,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
167,166,166392,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
168,167,2356081,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
169,168,2946683,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
170,169,7319578,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
171,170,8552218,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
172,171,200220,Technology,N/A,0,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
173,172,2140943,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
174,173,2122674,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
175,174,2127403,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
176,175,182860,Technology,N/A,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
177,176,2127667,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
178,177,6891673,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
179,178,2122031,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
180,179,2157994,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
181,180,134918,Building,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
182,181,8341568,Building,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
183,182,199999,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
184,183,2104155,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
185,184,200063,Technology,N/A,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
186,185,8987181,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
187,186,200051,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
188,187,2104158,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
189,188,200370,Technology,N/A,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
190,189,200252,Technology,N/A,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
191,190,200768,Technology,N/A,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
192,191,200770,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
193,192,202653,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
194,193,165175,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
195,194,185626,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
196,195,186400,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
197,196,2102140,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
198,197,170541,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
199,198,132751,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
200,199,133397,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
201,200,134869,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
202,201,135858,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
203,202,173632,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
204,203,173907,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
205,204,181134,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
206,205,199640,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
207,206,2034616,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
208,207,2104748,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
209,208,2473091,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
210,209,3866901,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
211,210,5231702,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
212,211,5982052,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
213,212,7494087,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
214,213,8390220,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
215,214,193115,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
216,215,193120,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
217,216,193125,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
218,217,2046447,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
219,218,2616092,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
220,219,8922530,Unit,N/A,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
221,220,7625763,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
222,221,2123164,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
223,222,2124314,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
224,223,2140388,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
225,224,187280,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
226,225,135071,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
227,226,135070,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
228,227,2122037,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
229,228,6027069,Unit,N/A,0,0,1,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
230,229,2104810,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
231,230,180287,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
232,231,136847,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
233,232,2074126,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
234,233,9000524,Unit,N/A,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
235,234,132788,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
236,235,4910792,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
237,236,2136348,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
238,237,2140764,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
239,238,124734,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
240,239,182078,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
241,240,191272,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
242,241,2127649,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
243,242,137068,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
244,243,2035319,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
245,244,2104734,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
246,245,2104794,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
247,246,2120982,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
248,247,206825,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
249,248,2034340,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
250,249,206827,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
251,250,206828,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
252,251,2127461,Technology,N/A,0,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
253,252,2071572,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
254,253,132786,Building,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
255,254,3621045,Building,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
256,255,2146393,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
257,256,200372,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
258,257,135888,Building,N/A,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
259,258,2146132,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
260,259,2141453,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
261,260,2139259,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
262,261,192685,Ability,N/A,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
263,262,2127541,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
264,263,166269,Building,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
265,264,132307,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
266,265,133489,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
267,266,134751,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
268,267,136168,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
269,268,137549,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
270,269,166423,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
271,270,199745,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
272,271,2046467,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
273,272,2190555,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
274,273,2751274,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
275,274,3600511,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
276,275,3961697,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
277,276,4857694,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
278,277,6588234,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
279,278,128427,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
280,279,181942,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
281,280,2108028,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
282,281,172158,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
283,282,2035322,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
284,283,133456,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
285,284,134717,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
286,285,136044,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
287,286,137560,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
288,287,163621,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
289,288,166394,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
290,289,199711,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
291,290,2046432,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
292,291,5031957,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
293,292,7735570,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
294,293,7892137,Unit,N/A,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
295,294,171837,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
296,295,181940,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
297,296,2136381,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
298,297,175068,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
299,298,2033115,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
300,299,165170,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
301,300,199713,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
302,301,3302284,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
303,302,7541634,Unit,N/A,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
304,303,171824,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
305,304,181905,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
306,305,188052,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
307,306,2127599,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
308,307,175058,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
309,308,2126951,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
310,309,2122005,Technology,N/A,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
311,310,9000601,Technology,N/A,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,,0
