id,IDBuilding,NormalizedId,PBGID,CivilizationAbbreviation,CivilizationSlug,CivilizationAttributeName,ObjectId,ObjectName,ObjectNameType,ObjectDescription,BaseId,Name,AttributeName,Description,AvaiableAgeId,Hitpoints,Food,Gold,Wood,Stone,AgeId,VizierPoint,OliveOil,Total,Supply,Armor,Weapon,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
59,58,,5883638,ay,ayyubids,abbasid_ha_01,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_abb_ha_01,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,75,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
60,59,,7284414,ay,ayyubids,abbasid_ha_01,farm-1,Farm,building,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",farm,Farm,building_resource_farm_control_abb_ha_01,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",1,300,0,0,75,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
61,60,,6653016,ay,ayyubids,abbasid_ha_01,house-1,House,building,Increases your maximum Population.,house,House,building_house_control_abb_ha_01,Increases your maximum Population.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
62,61,,2985508,ay,ayyubids,abbasid_ha_01,house-of-wisdom-1,House of Wisdom,building,"Contains civilization technology for the Ayyubid Dynasty.
Ayyubids advance in Ages through the House of Wisdom. Construct wings to advance to the next Age and gain additional technology.
Wing bonuses improve based on the Age they were built.",house-of-wisdom,House of Wisdom,building_house_of_wisdom_control_abb_ha_01,"Contains civilization technology for the Ayyubid Dynasty.
Ayyubids advance in Ages through the House of Wisdom. Construct wings to advance to the next Age and gain additional technology.
Wing bonuses improve based on the Age they were built.",1,2000,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
63,62,,2779506,ay,ayyubids,abbasid_ha_01,keep-3,Keep,building,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,keep,Keep,building_defense_keep_control_abb_ha_01,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,3,5000,0,0,0,900,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
64,63,,6747201,ay,ayyubids,abbasid_ha_01,lumber-camp-1,Lumber Camp,building,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,lumber-camp,Lumber Camp,building_econ_wood_control_abb_ha_01,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
65,64,,7245736,ay,ayyubids,abbasid_ha_01,madrasa-4,Madrasa,building,Houses advanced technology that benefit the civilization.,madrasa,Madrasa,building_tech_university_control_abb_ha_01,Houses advanced technology that benefit the civilization.,4,2100,0,0,450,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
66,65,,6984985,ay,ayyubids,abbasid_ha_01,market-2,Market,building,Allows the buying and selling of resources and produces the Trader.,market,Market,building_econ_market_control_abb_ha_01,Allows the buying and selling of resources and produces the Trader.,2,1000,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
67,66,,7712467,ay,ayyubids,abbasid_ha_01,mill-1,Mill,building,"Villagers can drop off Food at this building. Houses technologies to improve Food gathering.
Constructing the Mill near Berry Bushes increases the amount of Food available by +100.",mill,Mill,building_econ_food_control_abb_ha_01,"Villagers can drop off Food at this building. Houses technologies to improve Food gathering.
Constructing the Mill near Berry Bushes increases the amount of Food available by +100.",1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
68,67,,3847655,ay,ayyubids,abbasid_ha_01,mining-camp-1,Mining Camp,building,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,mining-camp,Mining Camp,building_econ_mining_camp_control_abb_ha_01,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
69,68,,3091240,ay,ayyubids,abbasid_ha_01,mosque-3,Mosque,building,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",mosque,Mosque,building_unit_religious_control_abb_ha_01,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
70,69,,3437870,ay,ayyubids,abbasid_ha_01,outpost-1,Outpost,building,Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.,outpost,Outpost,building_defense_outpost_control_abb_ha_01,Offers extensive line of sight and detects units stealth or disguises. Can be upgraded with weaponry and fortifications. Attacks while garrisoned.,1,750,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
71,70,,7870299,ay,ayyubids,abbasid_ha_01,palisade-gate-1,Palisade Gate,building,Light defensive gate. Must be built on a Palisade Wall segment.,palisade-gate,Palisade Gate,building_defense_palisade_gate_abb_ha_01,Light defensive gate. Must be built on a Palisade Wall segment.,1,1250,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
72,71,,5545497,ay,ayyubids,abbasid_ha_01,palisade-wall-1,Palisade Wall,building,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",palisade-wall,Palisade Wall,building_defense_palisade_abb_ha_01,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",1,1250,0,0,7,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
73,72,,2122469,ay,ayyubids,abbasid_ha_01,prayer-hall-of-uqba-4,Prayer Hall of Uqba,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,prayer-hall-of-uqba,Prayer Hall of Uqba,building_wonder_age4_great_mosque_control_abb_ha_01,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
74,73,,8946410,ay,ayyubids,abbasid_ha_01,siege-workshop-3,Siege Workshop,building,Produces siege engines and powerful gunpowder units.,siege-workshop,Siege Workshop,building_unit_siege_control_abb_ha_01,Produces siege engines and powerful gunpowder units.,3,2100,0,0,300,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
75,74,,5091138,ay,ayyubids,abbasid_ha_01,stable-2,Stable,building,Produces cavalry military units.,stable,Stable,building_unit_cavalry_control_abb_ha_01,Produces cavalry military units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
76,75,,3254210,ay,ayyubids,abbasid_ha_01,stone-wall-2,Stone Wall,building,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",stone-wall,Stone Wall,building_defense_wall_abb_ha_01,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",2,3000,0,0,0,25,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
77,76,,4836399,ay,ayyubids,abbasid_ha_01,stone-wall-gate-2,Stone Wall Gate,building,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",stone-wall-gate,Stone Wall Gate,building_defense_wall_gate_abb_ha_01,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",2,3000,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
78,77,,2986701,ay,ayyubids,abbasid_ha_01,stone-wall-tower-2,Stone Wall Tower,building,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",stone-wall-tower,Stone Wall Tower,building_defense_tower_abb_ha_01,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",2,3000,0,0,0,300,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
79,78,,4105278,ay,ayyubids,abbasid_ha_01,town-center-2,Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",town-center,Town Center,building_town_center_abb_ha_01,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",2,2500,0,0,400,350,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
80,79,,2101236,by,byzantines,byzantine,aqueduct-1,Aqueduct,building,Stone infrastructure to connect water between Cisterns to improve the Water Level of all connected Cisterns. Can be connected to Stone Walls.,aqueduct,Aqueduct,building_aqueduct_bastion_byz,Stone infrastructure to connect water between Cisterns to improve the Water Level of all connected Cisterns. Can be connected to Stone Walls.,1,600,0,0,0,2,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
81,80,,2104753,by,byzantines,byzantine,archery-range-2,Archery Range,building,Produces ranged infantry units.,archery-range,Archery Range,building_unit_ranged_control_byz,Produces ranged infantry units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
82,81,,2104750,by,byzantines,byzantine,barracks-1,Barracks,building,Produces melee infantry units.,barracks,Barracks,building_unit_infantry_control_byz,Produces melee infantry units.,1,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
83,82,,2104745,by,byzantines,byzantine,blacksmith-2,Blacksmith,building,Houses technology to improve infantry and cavalry.,blacksmith,Blacksmith,building_tech_unit_infantry_control_byz,Houses technology to improve infantry and cavalry.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
84,83,,2104748,by,byzantines,byzantine,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_byz,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
85,84,,2104810,by,byzantines,byzantine,cathedral-of-divine-wisdom-4,Cathedral of Divine Wisdom,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,cathedral-of-divine-wisdom,Cathedral of Divine Wisdom,building_wonder_age4_hagia_sophia_byz,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
86,85,,2104734,by,byzantines,byzantine,cistern-1,Cistern,building,"Improves the gather rate of nearby villagers by +10/14/18/22/26% depending on network level. Generates influence that boosts production, research or defense. Can activate Arkitoi Defense to briefly arm nearby Villagers. 
Connect Cisterns with Aqueducts to enhance their influence and villager gather rate aura. Cistern costs increase the more Cisterns are built.",cistern,Cistern,building_cistern_byz,"Improves the gather rate of nearby villagers by +10/14/18/22/26% depending on network level. Generates influence that boosts production, research or defense. Can activate Arkitoi Defense to briefly arm nearby Villagers. 
Connect Cisterns with Aqueducts to enhance their influence and villager gather rate aura. Cistern costs increase the more Cisterns are built.",1,1500,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
87,86,,2104794,by,byzantines,byzantine,cistern-of-the-first-hill-2,Cistern of the First Hill,building,"Acts as a Cistern. Unlocks the Pilgrim Flask ability on non-siege military units, which can be activated to increase health regeneration by 25 per second for 6 seconds.
Flasks refill every 30 seconds to a maximum of 20 active flasks.",cistern-of-the-first-hill,Cistern of the First Hill,building_landmark_age2_cistern_byz,"Acts as a Cistern. Unlocks the Pilgrim Flask ability on non-siege military units, which can be activated to increase health regeneration by 25 per second for 6 seconds.
Flasks refill every 30 seconds to a maximum of 20 active flasks.",2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
88,87,,2104752,by,byzantines,byzantine,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_byz,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
89,88,,2104804,by,byzantines,byzantine,foreign-engineering-company-3,Foreign Engineering Company,building,"Allows production of Nest of Bees, Hui Hui Pao, and Royal Cannons with Olive Oil. Mercenaries receive various unique technologies from their original civilization.",foreign-engineering-company,Foreign Engineering Company,building_landmark_age3_eastern_merc_house_byz,"Allows production of Nest of Bees, Hui Hui Pao, and Royal Cannons with Olive Oil. Mercenaries receive various unique technologies from their original civilization.",3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
90,89,,2108056,by,byzantines,byzantine,golden-horn-tower-2,Golden Horn Tower,building,Periodically produces unlocked Mercenary Units for free.,golden-horn-tower,Golden Horn Tower,building_landmark_age2_galata_tower_byz,Periodically produces unlocked Mercenary Units for free.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
91,90,,2104743,by,byzantines,byzantine,grand-winery-1,Grand Winery,building,Acts as a Mill and Monastery. Nearby Villagers gather +60% Olive Oil from Berry Bushes and Olive Groves. Relics garrisoned generate Olive Oil instead of Gold.,grand-winery,Grand Winery,building_landmark_age1_winery_byz,Acts as a Mill and Monastery. Nearby Villagers gather +60% Olive Oil from Berry Bushes and Olive Groves. Relics garrisoned generate Olive Oil instead of Gold.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
