id,IDGameTime,TotalSecond,Second,Minute,Hour,5Minute,1Minute,2Minute,10Minute,Timestamp,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
342,341,341,41,5,0,1,5,2,0,0001-01-01 00:05:41,,,,,,,
343,342,342,42,5,0,1,5,2,0,0001-01-01 00:05:42,,,,,,,
344,343,343,43,5,0,1,5,2,0,0001-01-01 00:05:43,,,,,,,
345,344,344,44,5,0,1,5,2,0,0001-01-01 00:05:44,,,,,,,
346,345,345,45,5,0,1,5,2,0,0001-01-01 00:05:45,,,,,,,
347,346,346,46,5,0,1,5,2,0,0001-01-01 00:05:46,,,,,,,
348,347,347,47,5,0,1,5,2,0,0001-01-01 00:05:47,,,,,,,
349,348,348,48,5,0,1,5,2,0,0001-01-01 00:05:48,,,,,,,
350,349,349,49,5,0,1,5,2,0,0001-01-01 00:05:49,,,,,,,
351,350,350,50,5,0,1,5,2,0,0001-01-01 00:05:50,,,,,,,
352,351,351,51,5,0,1,5,2,0,0001-01-01 00:05:51,,,,,,,
353,352,352,52,5,0,1,5,2,0,0001-01-01 00:05:52,,,,,,,
354,353,353,53,5,0,1,5,2,0,0001-01-01 00:05:53,,,,,,,
355,354,354,54,5,0,1,5,2,0,0001-01-01 00:05:54,,,,,,,
356,355,355,55,5,0,1,5,2,0,0001-01-01 00:05:55,,,,,,,
357,356,356,56,5,0,1,5,2,0,0001-01-01 00:05:56,,,,,,,
358,357,357,57,5,0,1,5,2,0,0001-01-01 00:05:57,,,,,,,
359,358,358,58,5,0,1,5,2,0,0001-01-01 00:05:58,,,,,,,
360,359,359,59,5,0,1,5,2,0,0001-01-01 00:05:59,,,,,,,
361,360,360,0,6,0,1,6,3,0,0001-01-01 00:06:00,,,,,,,
362,361,361,1,6,0,1,6,3,0,0001-01-01 00:06:01,,,,,,,
363,362,362,2,6,0,1,6,3,0,0001-01-01 00:06:02,,,,,,,
364,363,363,3,6,0,1,6,3,0,0001-01-01 00:06:03,,,,,,,
365,364,364,4,6,0,1,6,3,0,0001-01-01 00:06:04,,,,,,,
366,365,365,5,6,0,1,6,3,0,0001-01-01 00:06:05,,,,,,,
367,366,366,6,6,0,1,6,3,0,0001-01-01 00:06:06,,,,,,,
368,367,367,7,6,0,1,6,3,0,0001-01-01 00:06:07,,,,,,,
369,368,368,8,6,0,1,6,3,0,0001-01-01 00:06:08,,,,,,,
370,369,369,9,6,0,1,6,3,0,0001-01-01 00:06:09,,,,,,,
371,370,370,10,6,0,1,6,3,0,0001-01-01 00:06:10,,,,,,,
372,371,371,11,6,0,1,6,3,0,0001-01-01 00:06:11,,,,,,,
373,372,372,12,6,0,1,6,3,0,0001-01-01 00:06:12,,,,,,,
374,373,373,13,6,0,1,6,3,0,0001-01-01 00:06:13,,,,,,,
375,374,374,14,6,0,1,6,3,0,0001-01-01 00:06:14,,,,,,,
376,375,375,15,6,0,1,6,3,0,0001-01-01 00:06:15,,,,,,,
377,376,376,16,6,0,1,6,3,0,0001-01-01 00:06:16,,,,,,,
378,377,377,17,6,0,1,6,3,0,0001-01-01 00:06:17,,,,,,,
379,378,378,18,6,0,1,6,3,0,0001-01-01 00:06:18,,,,,,,
380,379,379,19,6,0,1,6,3,0,0001-01-01 00:06:19,,,,,,,
381,380,380,20,6,0,1,6,3,0,0001-01-01 00:06:20,,,,,,,
382,381,381,21,6,0,1,6,3,0,0001-01-01 00:06:21,,,,,,,
383,382,382,22,6,0,1,6,3,0,0001-01-01 00:06:22,,,,,,,
384,383,383,23,6,0,1,6,3,0,0001-01-01 00:06:23,,,,,,,
385,384,384,24,6,0,1,6,3,0,0001-01-01 00:06:24,,,,,,,
386,385,385,25,6,0,1,6,3,0,0001-01-01 00:06:25,,,,,,,
387,386,386,26,6,0,1,6,3,0,0001-01-01 00:06:26,,,,,,,
388,387,387,27,6,0,1,6,3,0,0001-01-01 00:06:27,,,,,,,
389,388,388,28,6,0,1,6,3,0,0001-01-01 00:06:28,,,,,,,
390,389,389,29,6,0,1,6,3,0,0001-01-01 00:06:29,,,,,,,
391,390,390,30,6,0,1,6,3,0,0001-01-01 00:06:30,,,,,,,
392,391,391,31,6,0,1,6,3,0,0001-01-01 00:06:31,,,,,,,
393,392,392,32,6,0,1,6,3,0,0001-01-01 00:06:32,,,,,,,
394,393,393,33,6,0,1,6,3,0,0001-01-01 00:06:33,,,,,,,
395,394,394,34,6,0,1,6,3,0,0001-01-01 00:06:34,,,,,,,
396,395,395,35,6,0,1,6,3,0,0001-01-01 00:06:35,,,,,,,
397,396,396,36,6,0,1,6,3,0,0001-01-01 00:06:36,,,,,,,
398,397,397,37,6,0,1,6,3,0,0001-01-01 00:06:37,,,,,,,
399,398,398,38,6,0,1,6,3,0,0001-01-01 00:06:38,,,,,,,
400,399,399,39,6,0,1,6,3,0,0001-01-01 00:06:39,,,,,,,
401,400,400,40,6,0,1,6,3,0,0001-01-01 00:06:40,,,,,,,
402,401,401,41,6,0,1,6,3,0,0001-01-01 00:06:41,,,,,,,
403,402,402,42,6,0,1,6,3,0,0001-01-01 00:06:42,,,,,,,
404,403,403,43,6,0,1,6,3,0,0001-01-01 00:06:43,,,,,,,
405,404,404,44,6,0,1,6,3,0,0001-01-01 00:06:44,,,,,,,
406,405,405,45,6,0,1,6,3,0,0001-01-01 00:06:45,,,,,,,
407,406,406,46,6,0,1,6,3,0,0001-01-01 00:06:46,,,,,,,
408,407,407,47,6,0,1,6,3,0,0001-01-01 00:06:47,,,,,,,
409,408,408,48,6,0,1,6,3,0,0001-01-01 00:06:48,,,,,,,
410,409,409,49,6,0,1,6,3,0,0001-01-01 00:06:49,,,,,,,
411,410,410,50,6,0,1,6,3,0,0001-01-01 00:06:50,,,,,,,
412,411,411,51,6,0,1,6,3,0,0001-01-01 00:06:51,,,,,,,
413,412,412,52,6,0,1,6,3,0,0001-01-01 00:06:52,,,,,,,
414,413,413,53,6,0,1,6,3,0,0001-01-01 00:06:53,,,,,,,
415,414,414,54,6,0,1,6,3,0,0001-01-01 00:06:54,,,,,,,
416,415,415,55,6,0,1,6,3,0,0001-01-01 00:06:55,,,,,,,
417,416,416,56,6,0,1,6,3,0,0001-01-01 00:06:56,,,,,,,
418,417,417,57,6,0,1,6,3,0,0001-01-01 00:06:57,,,,,,,
419,418,418,58,6,0,1,6,3,0,0001-01-01 00:06:58,,,,,,,
420,419,419,59,6,0,1,6,3,0,0001-01-01 00:06:59,,,,,,,
421,420,420,0,7,0,1,7,3,0,0001-01-01 00:07:00,,,,,,,
422,421,421,1,7,0,1,7,3,0,0001-01-01 00:07:01,,,,,,,
423,422,422,2,7,0,1,7,3,0,0001-01-01 00:07:02,,,,,,,
424,423,423,3,7,0,1,7,3,0,0001-01-01 00:07:03,,,,,,,
425,424,424,4,7,0,1,7,3,0,0001-01-01 00:07:04,,,,,,,
426,425,425,5,7,0,1,7,3,0,0001-01-01 00:07:05,,,,,,,
427,426,426,6,7,0,1,7,3,0,0001-01-01 00:07:06,,,,,,,
428,427,427,7,7,0,1,7,3,0,0001-01-01 00:07:07,,,,,,,
429,428,428,8,7,0,1,7,3,0,0001-01-01 00:07:08,,,,,,,
430,429,429,9,7,0,1,7,3,0,0001-01-01 00:07:09,,,,,,,
431,430,430,10,7,0,1,7,3,0,0001-01-01 00:07:10,,,,,,,
432,431,431,11,7,0,1,7,3,0,0001-01-01 00:07:11,,,,,,,
433,432,432,12,7,0,1,7,3,0,0001-01-01 00:07:12,,,,,,,
434,433,433,13,7,0,1,7,3,0,0001-01-01 00:07:13,,,,,,,
435,434,434,14,7,0,1,7,3,0,0001-01-01 00:07:14,,,,,,,
436,435,435,15,7,0,1,7,3,0,0001-01-01 00:07:15,,,,,,,
437,436,436,16,7,0,1,7,3,0,0001-01-01 00:07:16,,,,,,,
438,437,437,17,7,0,1,7,3,0,0001-01-01 00:07:17,,,,,,,
439,438,438,18,7,0,1,7,3,0,0001-01-01 00:07:18,,,,,,,
440,439,439,19,7,0,1,7,3,0,0001-01-01 00:07:19,,,,,,,
441,440,440,20,7,0,1,7,3,0,0001-01-01 00:07:20,,,,,,,
442,441,441,21,7,0,1,7,3,0,0001-01-01 00:07:21,,,,,,,
443,442,442,22,7,0,1,7,3,0,0001-01-01 00:07:22,,,,,,,
444,443,443,23,7,0,1,7,3,0,0001-01-01 00:07:23,,,,,,,
445,444,444,24,7,0,1,7,3,0,0001-01-01 00:07:24,,,,,,,
446,445,445,25,7,0,1,7,3,0,0001-01-01 00:07:25,,,,,,,
447,446,446,26,7,0,1,7,3,0,0001-01-01 00:07:26,,,,,,,
448,447,447,27,7,0,1,7,3,0,0001-01-01 00:07:27,,,,,,,
449,448,448,28,7,0,1,7,3,0,0001-01-01 00:07:28,,,,,,,
450,449,449,29,7,0,1,7,3,0,0001-01-01 00:07:29,,,,,,,
451,450,450,30,7,0,1,7,3,0,0001-01-01 00:07:30,,,,,,,
452,451,451,31,7,0,1,7,3,0,0001-01-01 00:07:31,,,,,,,
453,452,452,32,7,0,1,7,3,0,0001-01-01 00:07:32,,,,,,,
454,453,453,33,7,0,1,7,3,0,0001-01-01 00:07:33,,,,,,,
455,454,454,34,7,0,1,7,3,0,0001-01-01 00:07:34,,,,,,,
456,455,455,35,7,0,1,7,3,0,0001-01-01 00:07:35,,,,,,,
457,456,456,36,7,0,1,7,3,0,0001-01-01 00:07:36,,,,,,,
458,457,457,37,7,0,1,7,3,0,0001-01-01 00:07:37,,,,,,,
459,458,458,38,7,0,1,7,3,0,0001-01-01 00:07:38,,,,,,,
460,459,459,39,7,0,1,7,3,0,0001-01-01 00:07:39,,,,,,,
461,460,460,40,7,0,1,7,3,0,0001-01-01 00:07:40,,,,,,,
462,461,461,41,7,0,1,7,3,0,0001-01-01 00:07:41,,,,,,,
463,462,462,42,7,0,1,7,3,0,0001-01-01 00:07:42,,,,,,,
464,463,463,43,7,0,1,7,3,0,0001-01-01 00:07:43,,,,,,,
465,464,464,44,7,0,1,7,3,0,0001-01-01 00:07:44,,,,,,,
466,465,465,45,7,0,1,7,3,0,0001-01-01 00:07:45,,,,,,,
467,466,466,46,7,0,1,7,3,0,0001-01-01 00:07:46,,,,,,,
468,467,467,47,7,0,1,7,3,0,0001-01-01 00:07:47,,,,,,,
469,468,468,48,7,0,1,7,3,0,0001-01-01 00:07:48,,,,,,,
470,469,469,49,7,0,1,7,3,0,0001-01-01 00:07:49,,,,,,,
471,470,470,50,7,0,1,7,3,0,0001-01-01 00:07:50,,,,,,,
472,471,471,51,7,0,1,7,3,0,0001-01-01 00:07:51,,,,,,,
473,472,472,52,7,0,1,7,3,0,0001-01-01 00:07:52,,,,,,,
474,473,473,53,7,0,1,7,3,0,0001-01-01 00:07:53,,,,,,,
475,474,474,54,7,0,1,7,3,0,0001-01-01 00:07:54,,,,,,,
476,475,475,55,7,0,1,7,3,0,0001-01-01 00:07:55,,,,,,,
477,476,476,56,7,0,1,7,3,0,0001-01-01 00:07:56,,,,,,,
478,477,477,57,7,0,1,7,3,0,0001-01-01 00:07:57,,,,,,,
479,478,478,58,7,0,1,7,3,0,0001-01-01 00:07:58,,,,,,,
480,479,479,59,7,0,1,7,3,0,0001-01-01 00:07:59,,,,,,,
481,480,480,0,8,0,1,8,4,0,0001-01-01 00:08:00,,,,,,,
482,481,481,1,8,0,1,8,4,0,0001-01-01 00:08:01,,,,,,,
483,482,482,2,8,0,1,8,4,0,0001-01-01 00:08:02,,,,,,,
484,483,483,3,8,0,1,8,4,0,0001-01-01 00:08:03,,,,,,,
485,484,484,4,8,0,1,8,4,0,0001-01-01 00:08:04,,,,,,,
486,485,485,5,8,0,1,8,4,0,0001-01-01 00:08:05,,,,,,,
487,486,486,6,8,0,1,8,4,0,0001-01-01 00:08:06,,,,,,,
488,487,487,7,8,0,1,8,4,0,0001-01-01 00:08:07,,,,,,,
489,488,488,8,8,0,1,8,4,0,0001-01-01 00:08:08,,,,,,,
490,489,489,9,8,0,1,8,4,0,0001-01-01 00:08:09,,,,,,,
491,490,490,10,8,0,1,8,4,0,0001-01-01 00:08:10,,,,,,,
492,491,491,11,8,0,1,8,4,0,0001-01-01 00:08:11,,,,,,,
493,492,492,12,8,0,1,8,4,0,0001-01-01 00:08:12,,,,,,,
494,493,493,13,8,0,1,8,4,0,0001-01-01 00:08:13,,,,,,,
495,494,494,14,8,0,1,8,4,0,0001-01-01 00:08:14,,,,,,,
496,495,495,15,8,0,1,8,4,0,0001-01-01 00:08:15,,,,,,,
497,496,496,16,8,0,1,8,4,0,0001-01-01 00:08:16,,,,,,,
498,497,497,17,8,0,1,8,4,0,0001-01-01 00:08:17,,,,,,,
499,498,498,18,8,0,1,8,4,0,0001-01-01 00:08:18,,,,,,,
500,499,499,19,8,0,1,8,4,0,0001-01-01 00:08:19,,,,,,,
501,500,500,20,8,0,1,8,4,0,0001-01-01 00:08:20,,,,,,,
502,501,501,21,8,0,1,8,4,0,0001-01-01 00:08:21,,,,,,,
503,502,502,22,8,0,1,8,4,0,0001-01-01 00:08:22,,,,,,,
504,503,503,23,8,0,1,8,4,0,0001-01-01 00:08:23,,,,,,,
505,504,504,24,8,0,1,8,4,0,0001-01-01 00:08:24,,,,,,,
506,505,505,25,8,0,1,8,4,0,0001-01-01 00:08:25,,,,,,,
507,506,506,26,8,0,1,8,4,0,0001-01-01 00:08:26,,,,,,,
508,507,507,27,8,0,1,8,4,0,0001-01-01 00:08:27,,,,,,,
509,508,508,28,8,0,1,8,4,0,0001-01-01 00:08:28,,,,,,,
510,509,509,29,8,0,1,8,4,0,0001-01-01 00:08:29,,,,,,,
511,510,510,30,8,0,1,8,4,0,0001-01-01 00:08:30,,,,,,,
512,511,511,31,8,0,1,8,4,0,0001-01-01 00:08:31,,,,,,,
513,512,512,32,8,0,1,8,4,0,0001-01-01 00:08:32,,,,,,,
514,513,513,33,8,0,1,8,4,0,0001-01-01 00:08:33,,,,,,,
515,514,514,34,8,0,1,8,4,0,0001-01-01 00:08:34,,,,,,,
516,515,515,35,8,0,1,8,4,0,0001-01-01 00:08:35,,,,,,,
517,516,516,36,8,0,1,8,4,0,0001-01-01 00:08:36,,,,,,,
518,517,517,37,8,0,1,8,4,0,0001-01-01 00:08:37,,,,,,,
519,518,518,38,8,0,1,8,4,0,0001-01-01 00:08:38,,,,,,,
520,519,519,39,8,0,1,8,4,0,0001-01-01 00:08:39,,,,,,,
521,520,520,40,8,0,1,8,4,0,0001-01-01 00:08:40,,,,,,,
522,521,521,41,8,0,1,8,4,0,0001-01-01 00:08:41,,,,,,,
523,522,522,42,8,0,1,8,4,0,0001-01-01 00:08:42,,,,,,,
524,523,523,43,8,0,1,8,4,0,0001-01-01 00:08:43,,,,,,,
525,524,524,44,8,0,1,8,4,0,0001-01-01 00:08:44,,,,,,,
526,525,525,45,8,0,1,8,4,0,0001-01-01 00:08:45,,,,,,,
527,526,526,46,8,0,1,8,4,0,0001-01-01 00:08:46,,,,,,,
528,527,527,47,8,0,1,8,4,0,0001-01-01 00:08:47,,,,,,,
529,528,528,48,8,0,1,8,4,0,0001-01-01 00:08:48,,,,,,,
530,529,529,49,8,0,1,8,4,0,0001-01-01 00:08:49,,,,,,,
531,530,530,50,8,0,1,8,4,0,0001-01-01 00:08:50,,,,,,,
532,531,531,51,8,0,1,8,4,0,0001-01-01 00:08:51,,,,,,,
533,532,532,52,8,0,1,8,4,0,0001-01-01 00:08:52,,,,,,,
534,533,533,53,8,0,1,8,4,0,0001-01-01 00:08:53,,,,,,,
535,534,534,54,8,0,1,8,4,0,0001-01-01 00:08:54,,,,,,,
536,535,535,55,8,0,1,8,4,0,0001-01-01 00:08:55,,,,,,,
537,536,536,56,8,0,1,8,4,0,0001-01-01 00:08:56,,,,,,,
538,537,537,57,8,0,1,8,4,0,0001-01-01 00:08:57,,,,,,,
539,538,538,58,8,0,1,8,4,0,0001-01-01 00:08:58,,,,,,,
540,539,539,59,8,0,1,8,4,0,0001-01-01 00:08:59,,,,,,,
541,540,540,0,9,0,1,9,4,0,0001-01-01 00:09:00,,,,,,,
542,541,541,1,9,0,1,9,4,0,0001-01-01 00:09:01,,,,,,,
543,542,542,2,9,0,1,9,4,0,0001-01-01 00:09:02,,,,,,,
544,543,543,3,9,0,1,9,4,0,0001-01-01 00:09:03,,,,,,,
545,544,544,4,9,0,1,9,4,0,0001-01-01 00:09:04,,,,,,,
546,545,545,5,9,0,1,9,4,0,0001-01-01 00:09:05,,,,,,,
547,546,546,6,9,0,1,9,4,0,0001-01-01 00:09:06,,,,,,,
548,547,547,7,9,0,1,9,4,0,0001-01-01 00:09:07,,,,,,,
549,548,548,8,9,0,1,9,4,0,0001-01-01 00:09:08,,,,,,,
550,549,549,9,9,0,1,9,4,0,0001-01-01 00:09:09,,,,,,,
551,550,550,10,9,0,1,9,4,0,0001-01-01 00:09:10,,,,,,,
552,551,551,11,9,0,1,9,4,0,0001-01-01 00:09:11,,,,,,,
553,552,552,12,9,0,1,9,4,0,0001-01-01 00:09:12,,,,,,,
554,553,553,13,9,0,1,9,4,0,0001-01-01 00:09:13,,,,,,,
555,554,554,14,9,0,1,9,4,0,0001-01-01 00:09:14,,,,,,,
556,555,555,15,9,0,1,9,4,0,0001-01-01 00:09:15,,,,,,,
557,556,556,16,9,0,1,9,4,0,0001-01-01 00:09:16,,,,,,,
558,557,557,17,9,0,1,9,4,0,0001-01-01 00:09:17,,,,,,,
559,558,558,18,9,0,1,9,4,0,0001-01-01 00:09:18,,,,,,,
560,559,559,19,9,0,1,9,4,0,0001-01-01 00:09:19,,,,,,,
561,560,560,20,9,0,1,9,4,0,0001-01-01 00:09:20,,,,,,,
562,561,561,21,9,0,1,9,4,0,0001-01-01 00:09:21,,,,,,,
563,562,562,22,9,0,1,9,4,0,0001-01-01 00:09:22,,,,,,,
564,563,563,23,9,0,1,9,4,0,0001-01-01 00:09:23,,,,,,,
565,564,564,24,9,0,1,9,4,0,0001-01-01 00:09:24,,,,,,,
566,565,565,25,9,0,1,9,4,0,0001-01-01 00:09:25,,,,,,,
567,566,566,26,9,0,1,9,4,0,0001-01-01 00:09:26,,,,,,,
568,567,567,27,9,0,1,9,4,0,0001-01-01 00:09:27,,,,,,,
569,568,568,28,9,0,1,9,4,0,0001-01-01 00:09:28,,,,,,,
570,569,569,29,9,0,1,9,4,0,0001-01-01 00:09:29,,,,,,,
571,570,570,30,9,0,1,9,4,0,0001-01-01 00:09:30,,,,,,,
572,571,571,31,9,0,1,9,4,0,0001-01-01 00:09:31,,,,,,,
573,572,572,32,9,0,1,9,4,0,0001-01-01 00:09:32,,,,,,,
574,573,573,33,9,0,1,9,4,0,0001-01-01 00:09:33,,,,,,,
575,574,574,34,9,0,1,9,4,0,0001-01-01 00:09:34,,,,,,,
576,575,575,35,9,0,1,9,4,0,0001-01-01 00:09:35,,,,,,,
577,576,576,36,9,0,1,9,4,0,0001-01-01 00:09:36,,,,,,,
578,577,577,37,9,0,1,9,4,0,0001-01-01 00:09:37,,,,,,,
579,578,578,38,9,0,1,9,4,0,0001-01-01 00:09:38,,,,,,,
580,579,579,39,9,0,1,9,4,0,0001-01-01 00:09:39,,,,,,,
581,580,580,40,9,0,1,9,4,0,0001-01-01 00:09:40,,,,,,,
582,581,581,41,9,0,1,9,4,0,0001-01-01 00:09:41,,,,,,,
583,582,582,42,9,0,1,9,4,0,0001-01-01 00:09:42,,,,,,,
584,583,583,43,9,0,1,9,4,0,0001-01-01 00:09:43,,,,,,,
585,584,584,44,9,0,1,9,4,0,0001-01-01 00:09:44,,,,,,,
586,585,585,45,9,0,1,9,4,0,0001-01-01 00:09:45,,,,,,,
587,586,586,46,9,0,1,9,4,0,0001-01-01 00:09:46,,,,,,,
588,587,587,47,9,0,1,9,4,0,0001-01-01 00:09:47,,,,,,,
589,588,588,48,9,0,1,9,4,0,0001-01-01 00:09:48,,,,,,,
590,589,589,49,9,0,1,9,4,0,0001-01-01 00:09:49,,,,,,,
591,590,590,50,9,0,1,9,4,0,0001-01-01 00:09:50,,,,,,,
592,591,591,51,9,0,1,9,4,0,0001-01-01 00:09:51,,,,,,,
593,592,592,52,9,0,1,9,4,0,0001-01-01 00:09:52,,,,,,,
594,593,593,53,9,0,1,9,4,0,0001-01-01 00:09:53,,,,,,,
595,594,594,54,9,0,1,9,4,0,0001-01-01 00:09:54,,,,,,,
596,595,595,55,9,0,1,9,4,0,0001-01-01 00:09:55,,,,,,,
597,596,596,56,9,0,1,9,4,0,0001-01-01 00:09:56,,,,,,,
598,597,597,57,9,0,1,9,4,0,0001-01-01 00:09:57,,,,,,,
599,598,598,58,9,0,1,9,4,0,0001-01-01 00:09:58,,,,,,,
600,599,599,59,9,0,1,9,4,0,0001-01-01 00:09:59,,,,,,,
601,600,600,0,10,0,2,10,5,1,0001-01-01 00:10:00,,,,,,,
602,601,601,1,10,0,2,10,5,1,0001-01-01 00:10:01,,,,,,,
603,602,602,2,10,0,2,10,5,1,0001-01-01 00:10:02,,,,,,,
604,603,603,3,10,0,2,10,5,1,0001-01-01 00:10:03,,,,,,,
605,604,604,4,10,0,2,10,5,1,0001-01-01 00:10:04,,,,,,,
606,605,605,5,10,0,2,10,5,1,0001-01-01 00:10:05,,,,,,,
607,606,606,6,10,0,2,10,5,1,0001-01-01 00:10:06,,,,,,,
608,607,607,7,10,0,2,10,5,1,0001-01-01 00:10:07,,,,,,,
609,608,608,8,10,0,2,10,5,1,0001-01-01 00:10:08,,,,,,,
610,609,609,9,10,0,2,10,5,1,0001-01-01 00:10:09,,,,,,,
611,610,610,10,10,0,2,10,5,1,0001-01-01 00:10:10,,,,,,,
612,611,611,11,10,0,2,10,5,1,0001-01-01 00:10:11,,,,,,,
613,612,612,12,10,0,2,10,5,1,0001-01-01 00:10:12,,,,,,,
614,613,613,13,10,0,2,10,5,1,0001-01-01 00:10:13,,,,,,,
615,614,614,14,10,0,2,10,5,1,0001-01-01 00:10:14,,,,,,,
616,615,615,15,10,0,2,10,5,1,0001-01-01 00:10:15,,,,,,,
617,616,616,16,10,0,2,10,5,1,0001-01-01 00:10:16,,,,,,,
618,617,617,17,10,0,2,10,5,1,0001-01-01 00:10:17,,,,,,,
619,618,618,18,10,0,2,10,5,1,0001-01-01 00:10:18,,,,,,,
620,619,619,19,10,0,2,10,5,1,0001-01-01 00:10:19,,,,,,,
621,620,620,20,10,0,2,10,5,1,0001-01-01 00:10:20,,,,,,,
622,621,621,21,10,0,2,10,5,1,0001-01-01 00:10:21,,,,,,,
623,622,622,22,10,0,2,10,5,1,0001-01-01 00:10:22,,,,,,,
624,623,623,23,10,0,2,10,5,1,0001-01-01 00:10:23,,,,,,,
625,624,624,24,10,0,2,10,5,1,0001-01-01 00:10:24,,,,,,,
626,625,625,25,10,0,2,10,5,1,0001-01-01 00:10:25,,,,,,,
627,626,626,26,10,0,2,10,5,1,0001-01-01 00:10:26,,,,,,,
628,627,627,27,10,0,2,10,5,1,0001-01-01 00:10:27,,,,,,,
629,628,628,28,10,0,2,10,5,1,0001-01-01 00:10:28,,,,,,,
630,629,629,29,10,0,2,10,5,1,0001-01-01 00:10:29,,,,,,,
631,630,630,30,10,0,2,10,5,1,0001-01-01 00:10:30,,,,,,,
632,631,631,31,10,0,2,10,5,1,0001-01-01 00:10:31,,,,,,,
633,632,632,32,10,0,2,10,5,1,0001-01-01 00:10:32,,,,,,,
634,633,633,33,10,0,2,10,5,1,0001-01-01 00:10:33,,,,,,,
635,634,634,34,10,0,2,10,5,1,0001-01-01 00:10:34,,,,,,,
636,635,635,35,10,0,2,10,5,1,0001-01-01 00:10:35,,,,,,,
637,636,636,36,10,0,2,10,5,1,0001-01-01 00:10:36,,,,,,,
638,637,637,37,10,0,2,10,5,1,0001-01-01 00:10:37,,,,,,,
639,638,638,38,10,0,2,10,5,1,0001-01-01 00:10:38,,,,,,,
640,639,639,39,10,0,2,10,5,1,0001-01-01 00:10:39,,,,,,,
641,640,640,40,10,0,2,10,5,1,0001-01-01 00:10:40,,,,,,,
642,641,641,41,10,0,2,10,5,1,0001-01-01 00:10:41,,,,,,,
643,642,642,42,10,0,2,10,5,1,0001-01-01 00:10:42,,,,,,,
644,643,643,43,10,0,2,10,5,1,0001-01-01 00:10:43,,,,,,,
645,644,644,44,10,0,2,10,5,1,0001-01-01 00:10:44,,,,,,,
646,645,645,45,10,0,2,10,5,1,0001-01-01 00:10:45,,,,,,,
647,646,646,46,10,0,2,10,5,1,0001-01-01 00:10:46,,,,,,,
648,647,647,47,10,0,2,10,5,1,0001-01-01 00:10:47,,,,,,,
649,648,648,48,10,0,2,10,5,1,0001-01-01 00:10:48,,,,,,,
650,649,649,49,10,0,2,10,5,1,0001-01-01 00:10:49,,,,,,,
651,650,650,50,10,0,2,10,5,1,0001-01-01 00:10:50,,,,,,,
652,651,651,51,10,0,2,10,5,1,0001-01-01 00:10:51,,,,,,,
653,652,652,52,10,0,2,10,5,1,0001-01-01 00:10:52,,,,,,,
654,653,653,53,10,0,2,10,5,1,0001-01-01 00:10:53,,,,,,,
655,654,654,54,10,0,2,10,5,1,0001-01-01 00:10:54,,,,,,,
656,655,655,55,10,0,2,10,5,1,0001-01-01 00:10:55,,,,,,,
657,656,656,56,10,0,2,10,5,1,0001-01-01 00:10:56,,,,,,,
658,657,657,57,10,0,2,10,5,1,0001-01-01 00:10:57,,,,,,,
659,658,658,58,10,0,2,10,5,1,0001-01-01 00:10:58,,,,,,,
660,659,659,59,10,0,2,10,5,1,0001-01-01 00:10:59,,,,,,,
661,660,660,0,11,0,2,11,5,1,0001-01-01 00:11:00,,,,,,,
662,661,661,1,11,0,2,11,5,1,0001-01-01 00:11:01,,,,,,,
663,662,662,2,11,0,2,11,5,1,0001-01-01 00:11:02,,,,,,,
664,663,663,3,11,0,2,11,5,1,0001-01-01 00:11:03,,,,,,,
665,664,664,4,11,0,2,11,5,1,0001-01-01 00:11:04,,,,,,,
666,665,665,5,11,0,2,11,5,1,0001-01-01 00:11:05,,,,,,,
667,666,666,6,11,0,2,11,5,1,0001-01-01 00:11:06,,,,,,,
668,667,667,7,11,0,2,11,5,1,0001-01-01 00:11:07,,,,,,,
669,668,668,8,11,0,2,11,5,1,0001-01-01 00:11:08,,,,,,,
670,669,669,9,11,0,2,11,5,1,0001-01-01 00:11:09,,,,,,,
671,670,670,10,11,0,2,11,5,1,0001-01-01 00:11:10,,,,,,,
672,671,671,11,11,0,2,11,5,1,0001-01-01 00:11:11,,,,,,,
673,672,672,12,11,0,2,11,5,1,0001-01-01 00:11:12,,,,,,,
674,673,673,13,11,0,2,11,5,1,0001-01-01 00:11:13,,,,,,,
675,674,674,14,11,0,2,11,5,1,0001-01-01 00:11:14,,,,,,,
676,675,675,15,11,0,2,11,5,1,0001-01-01 00:11:15,,,,,,,
677,676,676,16,11,0,2,11,5,1,0001-01-01 00:11:16,,,,,,,
678,677,677,17,11,0,2,11,5,1,0001-01-01 00:11:17,,,,,,,
679,678,678,18,11,0,2,11,5,1,0001-01-01 00:11:18,,,,,,,
680,679,679,19,11,0,2,11,5,1,0001-01-01 00:11:19,,,,,,,
681,680,680,20,11,0,2,11,5,1,0001-01-01 00:11:20,,,,,,,
682,681,681,21,11,0,2,11,5,1,0001-01-01 00:11:21,,,,,,,
683,682,682,22,11,0,2,11,5,1,0001-01-01 00:11:22,,,,,,,
684,683,683,23,11,0,2,11,5,1,0001-01-01 00:11:23,,,,,,,
685,684,684,24,11,0,2,11,5,1,0001-01-01 00:11:24,,,,,,,
686,685,685,25,11,0,2,11,5,1,0001-01-01 00:11:25,,,,,,,
